event_id,origin_time,latitude,longitude,depth_km,magnitude,mag_type,p_pick_time,s_pick_time,catalog_source
quakeml:eu.emsc/event/20230209_0000224,2023-02-09T11:00:57.800000Z,37.93,37.95,6.0,2.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000223,2023-02-09T10:55:55.200000Z,38.01,37.42,3.0,3.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000217,2023-02-09T10:49:20.900000Z,38.29,38.14,5.0,2.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000213,2023-02-09T10:42:30.800000Z,37.26,36.79,10.0,4.4,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000211,2023-02-09T10:39:09.300000Z,38.08,36.11,5.0,3.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000208,2023-02-09T10:32:38.800000Z,38.06,38.38,5.0,3.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000207,2023-02-09T10:27:17.000000Z,38.06,36.56,5.0,3.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000204,2023-02-09T10:21:18.600000Z,37.88,36.37,10.0,2.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000201,2023-02-09T10:07:36.000000Z,37.46,36.95,5.0,2.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000199,2023-02-09T09:56:20.400000Z,38.08,38.34,10.0,2.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000186,2023-02-09T09:29:49.800000Z,37.853,36.7242,5.0,3.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000184,2023-02-09T09:26:58.100000Z,38.16,37.85,4.0,3.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000182,2023-02-09T09:24:00.500000Z,37.87,36.46,9.0,2.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000185,2023-02-09T09:20:35.900000Z,38.13,37.91,10.0,3.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000178,2023-02-09T09:07:49.500000Z,38.25,38.15,5.0,2.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000272,2023-02-09T09:05:06.800000Z,36.78,36.73,8.0,2.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000176,2023-02-09T08:55:35.700000Z,37.87,36.63,6.0,3.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000174,2023-02-09T08:49:28.800000Z,36.55,36.38,6.0,2.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000173,2023-02-09T08:44:26.300000Z,38.07,37.29,5.0,3.4,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000166,2023-02-09T08:32:47.500000Z,38.16,38.05,12.0,2.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000172,2023-02-09T08:29:39.700000Z,38.1,37.15,9.0,2.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000164,2023-02-09T08:26:37.300000Z,37.25,36.96,11.0,2.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000162,2023-02-09T08:25:24.300000Z,36.62,36.55,5.0,2.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000154,2023-02-09T08:10:56.100000Z,38.2,37.53,8.0,2.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000148,2023-02-09T07:53:33.600000Z,38.03,37.58,16.0,3.3,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000145,2023-02-09T07:42:08.400000Z,38.01,36.67,2.0,4.3,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000138,2023-02-09T07:29:03.100000Z,38.08,36.61,5.0,3.4,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000131,2023-02-09T07:18:22.400000Z,37.23,36.71,10.0,4.8,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000134,2023-02-09T07:16:20.000000Z,37.82,37.77,5.0,3.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000129,2023-02-09T07:09:46.100000Z,36.91,36.53,5.0,3.4,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000126,2023-02-09T07:00:16.400000Z,38.05,38.41,9.0,2.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000123,2023-02-09T06:49:49.200000Z,37.98,37.61,2.0,4.1,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000118,2023-02-09T06:45:12.400000Z,37.96,37.6,5.0,4.2,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000115,2023-02-09T06:41:14.200000Z,37.86,36.68,5.0,2.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000116,2023-02-09T06:37:05.100000Z,38.12,37.64,5.0,3.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000112,2023-02-09T06:22:47.600000Z,37.98,36.4,5.0,3.2,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000113,2023-02-09T06:20:11.200000Z,38.08,37.39,5.0,2.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000108,2023-02-09T06:02:14.200000Z,37.92,37.52,9.0,2.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000106,2023-02-09T05:56:11.900000Z,38.06,36.5,5.0,2.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000105,2023-02-09T05:49:51.800000Z,38.08,36.66,5.0,3.4,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000102,2023-02-09T05:37:33.700000Z,38.22,38.25,6.0,4.1,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000104,2023-02-09T05:33:11.700000Z,38.17,37.85,5.0,2.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000101,2023-02-09T05:25:44.600000Z,37.43,36.97,2.0,3.2,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000099,2023-02-09T05:24:26.300000Z,38.09,36.63,5.0,4.1,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000096,2023-02-09T05:12:44.200000Z,37.88,36.37,20.0,2.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000095,2023-02-09T05:09:04.400000Z,37.39,36.89,5.0,2.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000093,2023-02-09T05:02:55.500000Z,38.07,36.49,3.0,3.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000091,2023-02-09T04:58:47.800000Z,38.02,36.42,8.0,3.1,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000090,2023-02-09T04:54:42.800000Z,38.11,38.43,5.0,2.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000085,2023-02-09T04:36:42.300000Z,37.88,36.67,13.0,3.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000084,2023-02-09T04:34:43.700000Z,38.13,38.5,6.0,4.3,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000081,2023-02-09T04:18:20.600000Z,37.95,36.38,2.0,4.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000080,2023-02-09T04:15:35.500000Z,38.27,38.12,5.0,3.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000079,2023-02-09T04:10:40.400000Z,38.08,37.47,10.0,2.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000078,2023-02-09T04:09:15.400000Z,38.13,36.77,5.0,3.1,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000083,2023-02-09T04:07:37.500000Z,38.25,37.92,5.0,3.1,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000071,2023-02-09T03:52:22.800000Z,37.91,38.5,10.0,3.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000068,2023-02-09T03:46:07.300000Z,38.08,36.51,5.0,3.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000065,2023-02-09T03:40:17.600000Z,37.92,36.67,5.0,3.4,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000066,2023-02-09T03:36:54.900000Z,37.39,36.91,6.0,2.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000062,2023-02-09T03:34:20.700000Z,38.24,38.11,5.0,3.4,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000063,2023-02-09T03:31:46.900000Z,37.18,36.96,5.0,2.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000061,2023-02-09T03:26:12.800000Z,38.11,38.21,5.0,3.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000060,2023-02-09T03:24:59.000000Z,36.67,36.48,5.0,4.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000058,2023-02-09T03:12:48.500000Z,38.23,37.64,5.0,2.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000057,2023-02-09T03:06:50.000000Z,38.16,36.67,10.0,2.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000056,2023-02-09T03:04:14.400000Z,38.27,38.24,5.0,3.1,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000055,2023-02-09T03:01:40.000000Z,37.86,37.85,23.0,3.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000051,2023-02-09T02:53:32.600000Z,38.02,37.47,21.0,3.2,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000052,2023-02-09T02:46:32.100000Z,38.06,37.21,7.0,3.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000049,2023-02-09T02:33:16.900000Z,37.48,37.13,7.0,2.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000048,2023-02-09T02:28:56.200000Z,38.09,36.74,8.0,2.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000045,2023-02-09T02:20:53.500000Z,37.43,37.1,5.0,3.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000042,2023-02-09T02:13:28.400000Z,38.01,36.67,5.0,2.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000041,2023-02-09T02:10:27.800000Z,38.1,36.5,4.0,2.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000039,2023-02-09T02:08:20.200000Z,37.99,36.61,9.0,3.4,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000036,2023-02-09T02:05:04.100000Z,38.13,37.72,5.0,2.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000035,2023-02-09T02:02:13.900000Z,38.0,36.55,5.0,3.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000033,2023-02-09T01:44:19.000000Z,37.9,37.77,1.0,4.4,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000031,2023-02-09T01:33:07.500000Z,37.96,37.47,1.0,3.1,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000028,2023-02-09T01:30:35.100000Z,37.88,36.04,7.0,2.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000026,2023-02-09T01:21:47.700000Z,37.95,36.49,10.0,3.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000023,2023-02-09T01:18:29.000000Z,37.28,36.85,12.0,2.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000020,2023-02-09T01:14:18.700000Z,37.99,37.47,26.0,3.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000017,2023-02-09T01:06:43.800000Z,38.23,38.22,6.0,3.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000018,2023-02-09T01:04:57.200000Z,38.06,36.49,5.0,2.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000015,2023-02-09T00:51:28.000000Z,38.11,37.95,6.0,3.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000012,2023-02-09T00:35:03.200000Z,37.97,38.19,6.0,3.2,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000009,2023-02-09T00:16:02.200000Z,38.06,36.56,2.0,2.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000507,2023-02-09T00:11:43.700000Z,38.06,36.5,5.0,3.4,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230209_0000003,2023-02-09T00:00:49.800000Z,37.23,36.73,5.0,3.1,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000435,2023-02-08T23:58:40.500000Z,37.16,36.97,12.0,3.1,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000434,2023-02-08T23:53:39.900000Z,38.07,37.32,5.0,3.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000433,2023-02-08T23:47:13.400000Z,36.62,36.59,10.0,3.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000432,2023-02-08T23:26:28.800000Z,38.05,36.53,5.0,3.4,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000430,2023-02-08T23:23:01.300000Z,38.09,36.66,17.0,2.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000423,2023-02-08T23:20:56.500000Z,37.99,36.63,5.0,3.4,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000427,2023-02-08T23:15:40.200000Z,38.02,36.61,8.0,3.4,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000426,2023-02-08T23:14:34.600000Z,37.21,36.87,5.0,3.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000420,2023-02-08T23:10:03.600000Z,38.22,36.69,5.0,2.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000415,2023-02-08T23:01:30.200000Z,38.12,36.57,5.0,3.4,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000418,2023-02-08T22:56:42.200000Z,38.21,37.79,5.0,2.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000413,2023-02-08T22:48:02.600000Z,38.04,36.42,5.0,3.1,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000410,2023-02-08T22:36:54.800000Z,38.22,38.2,16.0,4.0,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000412,2023-02-08T22:30:55.000000Z,36.73,36.4,6.0,2.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000405,2023-02-08T22:26:27.600000Z,38.06,36.45,2.0,2.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000408,2023-02-08T22:19:38.400000Z,38.07,38.08,5.0,2.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000404,2023-02-08T22:16:09.900000Z,38.19,37.94,5.0,3.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000402,2023-02-08T22:14:09.000000Z,38.38,37.23,5.0,2.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000397,2023-02-08T22:06:11.900000Z,37.26,36.63,10.0,3.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000403,2023-02-08T21:59:41.100000Z,37.13,36.74,7.0,2.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000401,2023-02-08T21:55:17.500000Z,38.02,36.44,5.0,2.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000400,2023-02-08T21:47:31.800000Z,37.88,36.25,5.0,2.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000395,2023-02-08T21:45:26.500000Z,37.6,36.33,8.0,3.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000392,2023-02-08T21:38:57.800000Z,37.43,36.88,6.0,3.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000390,2023-02-08T21:35:54.600000Z,37.53,37.24,5.0,3.4,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000389,2023-02-08T21:19:06.100000Z,38.17,37.95,5.0,2.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000387,2023-02-08T21:17:28.000000Z,37.98,36.71,6.0,2.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000384,2023-02-08T21:15:07.500000Z,38.16,37.9,4.0,3.2,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000381,2023-02-08T21:10:39.300000Z,38.18,37.94,5.0,3.1,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000386,2023-02-08T21:02:18.300000Z,37.88,36.33,13.0,2.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000376,2023-02-08T21:00:25.900000Z,38.3,37.28,5.0,3.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000374,2023-02-08T20:55:36.100000Z,38.05,37.62,5.0,3.4,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000372,2023-02-08T20:51:05.800000Z,38.08,37.3,8.0,2.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000369,2023-02-08T20:40:58.800000Z,38.03,36.51,11.0,2.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000367,2023-02-08T20:39:51.700000Z,37.37,36.5,28.0,2.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000365,2023-02-08T20:24:13.000000Z,38.28,38.19,5.0,2.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000363,2023-02-08T20:20:50.900000Z,37.29,36.72,2.0,3.4,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000373,2023-02-08T20:12:11.400000Z,38.16,38.18,10.0,4.5,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000360,2023-02-08T20:09:11.500000Z,38.05,36.59,7.0,3.3,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000359,2023-02-08T20:03:16.300000Z,37.51,36.92,24.0,2.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000358,2023-02-08T19:55:17.700000Z,38.05,38.02,5.0,2.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000357,2023-02-08T19:46:54.700000Z,38.12,37.25,5.0,2.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000352,2023-02-08T19:40:16.100000Z,37.8,36.86,5.0,2.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000353,2023-02-08T19:20:27.700000Z,37.86,37.85,19.0,3.4,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000347,2023-02-08T19:15:57.200000Z,38.15,37.74,14.0,2.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000345,2023-02-08T19:13:23.700000Z,37.47,37.08,6.0,3.1,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000343,2023-02-08T19:10:06.100000Z,38.09,37.74,10.0,2.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000341,2023-02-08T19:05:18.500000Z,38.04,36.52,2.0,4.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000344,2023-02-08T19:03:17.200000Z,38.41,37.84,10.0,2.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000336,2023-02-08T18:53:22.000000Z,38.0,38.12,5.0,3.3,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000333,2023-02-08T18:40:24.700000Z,38.07,37.29,7.0,3.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000332,2023-02-08T18:28:47.100000Z,38.09,37.68,30.0,2.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000331,2023-02-08T18:26:12.500000Z,37.32,37.07,5.0,3.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000328,2023-02-08T18:18:57.900000Z,37.87,36.63,8.0,2.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000324,2023-02-08T18:12:48.900000Z,38.15,36.94,5.0,3.1,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000323,2023-02-08T18:06:51.800000Z,38.1,37.83,4.0,3.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000317,2023-02-08T18:00:23.000000Z,38.03,36.55,9.0,2.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000318,2023-02-08T17:53:29.100000Z,37.93,38.07,5.0,3.4,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000319,2023-02-08T17:50:15.300000Z,38.1,36.67,4.0,2.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000315,2023-02-08T17:44:47.300000Z,37.8,36.7,19.0,2.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000312,2023-02-08T17:40:20.800000Z,38.08,36.56,5.0,2.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000307,2023-02-08T17:35:34.200000Z,38.12,37.1,12.0,2.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000305,2023-02-08T17:31:51.700000Z,37.98,38.12,15.0,2.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000306,2023-02-08T17:20:57.500000Z,38.03,37.54,8.0,2.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000304,2023-02-08T17:19:43.400000Z,38.08,37.72,2.0,2.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000303,2023-02-08T17:15:20.000000Z,37.86,37.65,16.0,2.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000301,2023-02-08T17:12:52.500000Z,38.09,37.4,10.0,2.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000298,2023-02-08T17:03:58.400000Z,37.87,36.72,8.0,2.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000296,2023-02-08T17:01:12.600000Z,38.09,37.17,8.0,3.1,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000294,2023-02-08T16:59:20.000000Z,37.1,36.74,11.0,3.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000293,2023-02-08T16:55:40.500000Z,38.1,37.21,7.0,4.2,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000292,2023-02-08T16:44:28.200000Z,37.97,38.25,5.0,2.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000291,2023-02-08T16:40:33.200000Z,37.84,36.6,16.0,3.2,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000295,2023-02-08T16:29:07.400000Z,37.74,37.4,17.0,2.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000288,2023-02-08T16:18:17.600000Z,38.0,37.51,5.0,2.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000290,2023-02-08T16:15:05.300000Z,37.55,37.34,14.0,2.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000289,2023-02-08T16:12:04.200000Z,38.1,36.69,9.0,2.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000283,2023-02-08T15:56:50.900000Z,37.32,37.07,5.0,3.1,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000280,2023-02-08T15:49:59.400000Z,37.84,36.61,5.0,4.3,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000279,2023-02-08T15:42:47.800000Z,37.05,36.63,11.0,3.2,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000282,2023-02-08T15:40:34.000000Z,37.23,36.96,17.0,2.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000275,2023-02-08T15:28:32.100000Z,38.15,38.34,4.0,2.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000274,2023-02-08T15:23:04.700000Z,37.58,38.06,10.0,2.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000270,2023-02-08T15:11:13.000000Z,38.12,38.26,10.0,3.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000269,2023-02-08T15:07:27.700000Z,37.99,37.62,5.0,2.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000267,2023-02-08T15:04:43.100000Z,38.04,37.04,4.0,4.2,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000268,2023-02-08T15:00:05.900000Z,38.12,37.24,24.0,2.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000265,2023-02-08T14:57:46.400000Z,37.3,37.05,6.0,2.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000467,2023-02-08T14:42:22.500000Z,38.11,36.62,10.0,4.4,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000262,2023-02-08T14:39:22.200000Z,38.1,36.67,6.0,2.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000258,2023-02-08T14:34:37.000000Z,37.33,37.06,5.0,3.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000260,2023-02-08T14:33:22.800000Z,38.11,36.18,3.0,2.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000256,2023-02-08T14:28:48.900000Z,37.25,36.79,8.0,2.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000252,2023-02-08T14:20:26.500000Z,37.99,37.38,3.0,5.1,mw,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000255,2023-02-08T14:17:21.500000Z,38.1,36.64,7.0,2.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000254,2023-02-08T14:15:04.200000Z,37.99,36.6,10.0,2.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000253,2023-02-08T14:12:16.600000Z,38.13,37.96,10.0,2.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000249,2023-02-08T14:04:57.000000Z,38.03,38.21,10.0,3.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000230,2023-02-08T13:49:13.900000Z,37.25,36.96,5.0,2.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000228,2023-02-08T13:36:51.600000Z,37.8,37.93,5.0,2.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000226,2023-02-08T13:36:00.600000Z,37.17,36.69,9.0,2.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000224,2023-02-08T13:33:20.300000Z,38.11,37.75,5.0,3.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000245,2023-02-08T13:31:28.900000Z,38.06,36.66,5.0,4.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000221,2023-02-08T13:22:45.900000Z,37.99,38.21,3.0,3.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230208_0000220,2023-02-08T13:18:44.300000Z,38.1,36.59,5.0,3.1,ml,,,EMSC_FDSN
