event_id,origin_time,latitude,longitude,depth_km,magnitude,region
smi:ISC/evid=642940295,2023-05-19T23:11:43.000000Z,38.14,37.926,7.0,1.5,kahramanmaras
smi:ISC/evid=636313087,2023-05-19T23:41:34.000000Z,38.107,37.891,7.0,2.2,kahramanmaras
smi:ISC/evid=636313091,2023-05-19T23:55:04.500000Z,37.928,36.2475,5.0,1.7,kahramanmaras
smi:ISC/evid=636313092,2023-05-19T23:58:52.800000Z,38.4297,39.2423,3.3,1.6,eastern_anatolia
smi:ISC/evid=636313093,2023-05-20T00:05:11.000000Z,37.885,36.637,7.0,1.7,kahramanmaras
smi:ISC/evid=636313094,2023-05-20T00:07:53.000000Z,38.402,37.349,7.0,2.0,kahramanmaras
smi:ISC/evid=636313095,2023-05-20T00:18:52.300000Z,38.1358,36.6585,13.0,1.6,kahramanmaras
smi:ISC/evid=636313096,2023-05-20T00:18:53.900000Z,40.4293,27.472,10.4,1.5,marmara
smi:ISC/evid=636313097,2023-05-20T00:20:19.300000Z,38.6605,39.6733,9.0,1.8,eastern_anatolia
smi:ISC/evid=636313099,2023-05-20T00:33:15.200000Z,37.6145,36.2802,6.2,1.6,kahramanmaras
smi:ISC/evid=636313101,2023-05-20T01:03:25.000000Z,37.8845,36.2648,6.5,1.5,kahramanmaras
smi:ISC/evid=636313102,2023-05-20T01:08:47.000000Z,38.095,43.37,7.0,1.6,eastern_anatolia
smi:ISC/evid=636313103,2023-05-20T01:20:15.900000Z,37.7975,36.1843,7.9,1.5,kahramanmaras
smi:ISC/evid=636313106,2023-05-20T01:30:07.400000Z,37.2105,36.6787,5.5,1.7,kahramanmaras
smi:ISC/evid=636313109,2023-05-20T01:31:00.000000Z,38.373,37.506,7.0,2.3,kahramanmaras
smi:ISC/evid=636313110,2023-05-20T01:34:01.200000Z,38.308,37.79,5.0,2.4,kahramanmaras
smi:ISC/evid=636313112,2023-05-20T01:42:32.200000Z,38.0957,37.4625,8.6,1.7,kahramanmaras
smi:ISC/evid=636313114,2023-05-20T01:51:45.000000Z,37.419,36.948,7.7,1.6,kahramanmaras
smi:ISC/evid=636313116,2023-05-20T02:00:45.800000Z,37.8515,36.254,5.4,1.5,kahramanmaras
smi:ISC/evid=636313117,2023-05-20T02:04:17.000000Z,38.186,37.349,7.0,1.6,kahramanmaras
smi:ISC/evid=642940433,2023-05-20T02:17:05.000000Z,37.989,36.292,18.9,1.7,kahramanmaras
smi:ISC/evid=642940432,2023-05-20T02:19:55.000000Z,37.91,36.664,7.7,1.7,kahramanmaras
smi:ISC/evid=636313118,2023-05-20T02:22:46.000000Z,37.891,36.607,7.0,1.7,kahramanmaras
smi:ISC/evid=636313119,2023-05-20T02:37:25.700000Z,37.8287,36.243,8.0,1.9,kahramanmaras
smi:ISC/evid=636313120,2023-05-20T02:41:19.900000Z,37.8102,36.294,14.4,1.8,kahramanmaras
smi:ISC/evid=636313121,2023-05-20T02:46:09.300000Z,38.3033,37.7448,5.0,1.8,kahramanmaras
smi:ISC/evid=636313122,2023-05-20T02:52:38.800000Z,38.4167,37.5688,5.0,2.1,kahramanmaras
smi:ISC/evid=636313125,2023-05-20T03:12:43.400000Z,37.9157,36.2228,12.1,1.5,kahramanmaras
smi:ISC/evid=642940420,2023-05-20T03:22:21.500000Z,37.1595,36.7633,5.4,1.5,kahramanmaras
smi:ISC/evid=636313126,2023-05-20T03:22:41.000000Z,37.168,36.745,7.0,2.0,kahramanmaras
smi:ISC/evid=642940419,2023-05-20T03:27:19.000000Z,37.757,36.161,7.0,1.5,kahramanmaras
smi:ISC/evid=636313128,2023-05-20T03:37:39.800000Z,37.4067,37.0758,2.3,1.7,kahramanmaras
smi:ISC/evid=636313129,2023-05-20T03:39:37.300000Z,37.882,36.2327,3.4,2.1,kahramanmaras
smi:ISC/evid=636313130,2023-05-20T03:42:28.100000Z,37.9078,36.2398,5.0,2.1,kahramanmaras
smi:ISC/evid=636313131,2023-05-20T03:50:14.600000Z,37.8647,36.0443,12.7,1.5,kahramanmaras
smi:ISC/evid=636313133,2023-05-20T03:53:47.000000Z,38.129,36.9728,2.9,1.8,kahramanmaras
smi:ISC/evid=643154067,2023-05-20T04:02:50.000000Z,38.072,37.687,7.0,2.0,kahramanmaras
smi:ISC/evid=636313136,2023-05-20T04:30:29.500000Z,38.4107,37.3167,5.0,2.5,kahramanmaras
smi:ISC/evid=642940412,2023-05-20T04:34:16.000000Z,37.844,36.221,7.0,1.5,kahramanmaras
smi:ISC/evid=636313137,2023-05-20T04:46:55.700000Z,39.3452,26.0722,5.4,1.8,aegean
smi:ISC/evid=636313138,2023-05-20T05:08:06.200000Z,37.9878,36.3013,14.9,1.8,kahramanmaras
smi:ISC/evid=636313139,2023-05-20T05:20:32.800000Z,37.9018,36.2858,6.4,1.7,kahramanmaras
smi:ISC/evid=636313140,2023-05-20T05:24:32.100000Z,37.9728,36.3378,6.7,2.3,kahramanmaras
smi:ISC/evid=636313141,2023-05-20T05:34:00.900000Z,37.8782,36.6117,10.1,1.7,kahramanmaras
smi:ISC/evid=636313143,2023-05-20T05:50:17.900000Z,37.9938,36.3807,16.3,1.7,kahramanmaras
smi:ISC/evid=636313144,2023-05-20T05:52:56.900000Z,38.4283,37.3235,5.0,1.6,kahramanmaras
smi:ISC/evid=636313149,2023-05-20T06:28:19.700000Z,40.7782,27.7122,7.2,2.5,marmara
smi:ISC/evid=636313151,2023-05-20T06:32:56.700000Z,38.0577,37.2032,4.2,1.8,kahramanmaras
smi:ISC/evid=636313152,2023-05-20T06:37:36.500000Z,38.2253,37.7477,5.0,2.1,kahramanmaras
smi:ISC/evid=636313153,2023-05-20T06:55:07.600000Z,37.8047,37.6608,5.4,2.3,kahramanmaras
smi:ISC/evid=636313155,2023-05-20T07:52:33.900000Z,38.307,37.3927,6.6,2.6,kahramanmaras
smi:ISC/evid=636313156,2023-05-20T08:00:01.200000Z,38.1622,36.628,10.9,1.6,kahramanmaras
smi:ISC/evid=636313158,2023-05-20T08:49:49.800000Z,38.4673,39.6153,13.1,2.0,eastern_anatolia
smi:ISC/evid=636313162,2023-05-20T09:15:45.500000Z,37.056,36.5152,10.4,1.6,kahramanmaras
smi:ISC/evid=636313169,2023-05-20T10:10:35.100000Z,38.1065,37.8295,10.2,1.6,kahramanmaras
smi:ISC/evid=636313171,2023-05-20T10:17:30.100000Z,38.2702,37.8207,5.0,1.5,kahramanmaras
smi:ISC/evid=636313178,2023-05-20T11:03:17.000000Z,37.578,37.286,7.2,2.0,kahramanmaras
smi:ISC/evid=636313179,2023-05-20T11:06:57.200000Z,37.8757,26.942,5.4,1.6,aegean
smi:ISC/evid=636313180,2023-05-20T11:26:41.400000Z,37.9035,36.6772,3.7,1.8,kahramanmaras
smi:ISC/evid=636313182,2023-05-20T11:53:58.300000Z,37.9678,36.2818,13.2,1.8,kahramanmaras
smi:ISC/evid=636313183,2023-05-20T11:57:23.300000Z,37.872,36.33,11.2,1.5,kahramanmaras
smi:ISC/evid=642940407,2023-05-20T13:00:25.000000Z,38.11,37.834,7.0,1.9,kahramanmaras
smi:ISC/evid=636313186,2023-05-20T13:25:04.700000Z,40.256,29.2135,6.4,3.0,marmara
smi:ISC/evid=636313188,2023-05-20T13:40:25.000000Z,37.8747,36.2515,4.6,2.1,kahramanmaras
smi:ISC/evid=636313189,2023-05-20T13:43:50.600000Z,38.4133,37.4625,3.7,2.7,kahramanmaras
smi:ISC/evid=636313190,2023-05-20T13:46:35.100000Z,38.4397,37.5177,10.5,1.7,kahramanmaras
smi:ISC/evid=636313193,2023-05-20T14:35:31.500000Z,40.7883,27.6812,5.0,2.4,marmara
smi:ISC/evid=636313196,2023-05-20T16:42:29.400000Z,40.7885,27.6947,18.1,2.0,marmara
smi:ISC/evid=636313197,2023-05-20T16:47:36.200000Z,37.9078,36.2825,12.7,1.7,kahramanmaras
smi:ISC/evid=642940399,2023-05-20T17:27:12.000000Z,38.291,37.757,7.0,1.9,kahramanmaras
smi:ISC/evid=636313199,2023-05-20T17:28:08.000000Z,38.3,37.755,7.1,1.8,kahramanmaras
smi:ISC/evid=642940398,2023-05-20T17:29:52.000000Z,38.325,37.721,7.3,1.5,kahramanmaras
smi:ISC/evid=636313201,2023-05-20T18:04:46.100000Z,38.0092,36.363,13.6,1.5,kahramanmaras
smi:ISC/evid=636313205,2023-05-20T18:51:05.000000Z,40.254,29.234,8.6,2.1,marmara
smi:ISC/evid=642940395,2023-05-20T18:52:48.000000Z,38.227,37.794,7.0,1.5,kahramanmaras
smi:ISC/evid=636313206,2023-05-20T18:53:47.900000Z,39.391,26.0937,8.6,1.6,aegean
smi:ISC/evid=636313207,2023-05-20T18:56:32.000000Z,38.403,37.252,6.2,2.7,kahramanmaras
smi:ISC/evid=642940389,2023-05-20T19:15:42.000000Z,37.817,36.605,6.9,1.7,kahramanmaras
smi:ISC/evid=642940381,2023-05-20T19:37:19.000000Z,38.254,37.771,7.1,1.5,kahramanmaras
smi:ISC/evid=636313210,2023-05-20T19:38:00.000000Z,40.186,31.732,11.3,1.9,central_anatolia
smi:ISC/evid=636313214,2023-05-20T20:16:10.000000Z,38.009,37.409,7.0,2.0,kahramanmaras
smi:ISC/evid=642940375,2023-05-20T20:39:38.000000Z,37.88,36.316,7.0,1.7,kahramanmaras
smi:ISC/evid=636313216,2023-05-20T20:40:40.900000Z,38.4352,37.2248,5.0,2.3,kahramanmaras
smi:ISC/evid=636313218,2023-05-20T21:09:02.000000Z,37.516,37.119,7.1,2.0,kahramanmaras
smi:ISC/evid=636313219,2023-05-20T21:12:02.100000Z,38.1182,36.5753,6.0,2.0,kahramanmaras
smi:ISC/evid=636313221,2023-05-20T22:17:19.900000Z,37.7498,36.4285,6.3,1.8,kahramanmaras
smi:ISC/evid=636313223,2023-05-20T22:50:51.300000Z,37.989,36.3872,9.6,1.5,kahramanmaras
smi:ISC/evid=636313226,2023-05-20T23:10:06.500000Z,38.0617,37.4678,6.3,1.6,kahramanmaras
smi:ISC/evid=636313227,2023-05-20T23:32:17.100000Z,38.0452,36.5392,5.4,1.7,kahramanmaras
smi:ISC/evid=636313229,2023-05-20T23:39:42.000000Z,38.703,39.959,7.0,2.6,eastern_anatolia
smi:ISC/evid=636313231,2023-05-21T00:06:46.800000Z,38.1243,37.4085,3.1,2.0,kahramanmaras
smi:ISC/evid=636313232,2023-05-21T00:09:05.500000Z,37.4062,37.056,9.1,1.5,kahramanmaras
smi:ISC/evid=636313239,2023-05-21T00:31:58.800000Z,37.8947,36.251,2.2,2.1,kahramanmaras
smi:ISC/evid=636313240,2023-05-21T00:39:09.000000Z,38.407,37.229,8.3,1.8,kahramanmaras
smi:ISC/evid=636313243,2023-05-21T01:46:33.000000Z,37.826,36.136,7.0,1.5,kahramanmaras
smi:ISC/evid=636313244,2023-05-21T01:50:33.000000Z,38.077,37.447,7.0,1.8,kahramanmaras
smi:ISC/evid=636313245,2023-05-21T01:53:56.000000Z,38.093,36.676,5.5,2.0,kahramanmaras
smi:ISC/evid=636313247,2023-05-21T01:55:51.000000Z,38.085,36.587,7.0,1.9,kahramanmaras
smi:ISC/evid=636313248,2023-05-21T01:57:50.800000Z,38.3103,37.731,5.0,1.5,kahramanmaras
smi:ISC/evid=642940544,2023-05-21T01:59:26.000000Z,38.266,37.77,7.0,1.6,kahramanmaras
smi:ISC/evid=642940542,2023-05-21T02:16:12.000000Z,37.852,36.243,5.3,1.5,kahramanmaras
smi:ISC/evid=642940535,2023-05-21T02:38:50.000000Z,39.343,26.149,6.1,1.6,aegean
smi:ISC/evid=642940530,2023-05-21T02:44:06.000000Z,37.874,36.282,6.4,1.5,kahramanmaras
smi:ISC/evid=642940525,2023-05-21T02:47:42.000000Z,38.288,37.82,8.6,1.9,kahramanmaras
smi:ISC/evid=636313252,2023-05-21T02:59:29.400000Z,38.1187,36.709,10.7,1.6,kahramanmaras
smi:ISC/evid=636313255,2023-05-21T03:24:24.000000Z,37.976,36.523,7.0,1.9,kahramanmaras
smi:ISC/evid=636313258,2023-05-21T03:52:41.000000Z,38.467,39.621,8.2,1.6,eastern_anatolia
smi:ISC/evid=636313259,2023-05-21T04:01:56.300000Z,38.0827,36.4362,5.0,2.0,kahramanmaras
smi:ISC/evid=636313260,2023-05-21T04:23:44.700000Z,39.1895,32.8795,8.6,1.9,central_anatolia
smi:ISC/evid=642940507,2023-05-21T04:40:20.000000Z,37.759,27.143,8.8,1.5,aegean
smi:ISC/evid=636313262,2023-05-21T04:44:54.700000Z,38.1303,37.4807,9.7,2.2,kahramanmaras
smi:ISC/evid=636313263,2023-05-21T05:14:33.700000Z,38.1517,36.5203,9.6,1.6,kahramanmaras
smi:ISC/evid=636313264,2023-05-21T05:26:50.000000Z,38.174,36.875,7.0,1.9,kahramanmaras
smi:ISC/evid=636313269,2023-05-21T05:57:59.300000Z,37.9738,37.4962,9.6,1.9,kahramanmaras
smi:ISC/evid=636313270,2023-05-21T06:08:28.400000Z,37.9757,36.5583,3.9,2.0,kahramanmaras
smi:ISC/evid=636313271,2023-05-21T06:20:33.200000Z,38.4822,38.0,5.0,1.5,kahramanmaras
smi:ISC/evid=636313274,2023-05-21T06:41:04.400000Z,39.5758,39.9335,9.0,1.8,eastern_anatolia
smi:ISC/evid=636313275,2023-05-21T07:21:45.000000Z,39.893,39.809,8.6,1.9,eastern_anatolia
smi:ISC/evid=636313276,2023-05-21T07:22:46.500000Z,39.8487,40.1215,4.2,2.1,eastern_anatolia
smi:ISC/evid=636313278,2023-05-21T07:28:59.000000Z,37.955,36.704,12.1,2.8,kahramanmaras
smi:ISC/evid=642940495,2023-05-21T08:18:19.000000Z,38.142,36.118,7.0,1.6,kahramanmaras
smi:ISC/evid=636313284,2023-05-21T08:29:01.000000Z,37.224,36.86,7.0,1.5,kahramanmaras
smi:ISC/evid=636313285,2023-05-21T08:29:41.600000Z,39.0892,40.5302,1.7,2.1,eastern_anatolia
smi:ISC/evid=636313286,2023-05-21T08:30:11.200000Z,37.9017,36.2755,4.2,1.7,kahramanmaras
smi:ISC/evid=636313289,2023-05-21T08:36:18.500000Z,38.3698,37.4238,19.1,1.5,kahramanmaras
smi:ISC/evid=636313292,2023-05-21T09:12:23.600000Z,38.0827,37.0813,28.5,1.5,kahramanmaras
smi:ISC/evid=636313294,2023-05-21T09:50:15.000000Z,40.681,30.424,7.0,2.3,marmara
smi:ISC/evid=642276628,2023-05-21T09:51:38.600000Z,39.2958,26.1205,10.6,1.6,aegean
smi:ISC/evid=636313296,2023-05-21T10:15:35.000000Z,38.113,36.5718,5.3,1.9,kahramanmaras
smi:ISC/evid=636313298,2023-05-21T11:01:01.500000Z,38.4418,37.415,5.0,1.5,kahramanmaras
smi:ISC/evid=636313303,2023-05-21T11:47:08.400000Z,38.1575,37.5737,5.0,1.6,kahramanmaras
smi:ISC/evid=636313304,2023-05-21T11:48:49.400000Z,38.1608,37.472,5.0,1.6,kahramanmaras
smi:ISC/evid=636313305,2023-05-21T11:53:30.800000Z,37.9687,36.3313,16.7,1.9,kahramanmaras
smi:ISC/evid=626190659,2023-05-21T12:46:14.750000Z,37.8924,36.2454,6.946,4.24,kahramanmaras
smi:ISC/evid=636313307,2023-05-21T12:51:24.500000Z,37.9193,36.3,6.4,2.3,kahramanmaras
smi:ISC/evid=636313308,2023-05-21T12:52:29.000000Z,37.909,36.214,10.1,2.9,kahramanmaras
smi:ISC/evid=636313309,2023-05-21T12:55:14.000000Z,37.868,36.244,4.5,3.2,kahramanmaras
smi:ISC/evid=636313310,2023-05-21T13:02:02.000000Z,37.9503,36.2802,5.5,2.3,kahramanmaras
smi:ISC/evid=636313311,2023-05-21T13:03:30.300000Z,37.9278,36.2157,12.2,2.2,kahramanmaras
smi:ISC/evid=636313312,2023-05-21T13:04:47.100000Z,37.9238,36.3333,14.1,1.8,kahramanmaras
smi:ISC/evid=636313313,2023-05-21T13:07:59.500000Z,37.9443,36.272,5.0,2.7,kahramanmaras
smi:ISC/evid=636313314,2023-05-21T13:11:06.000000Z,37.871,36.239,7.0,2.8,kahramanmaras
smi:ISC/evid=636313315,2023-05-21T13:14:11.200000Z,38.0057,36.3697,4.6,2.5,kahramanmaras
smi:ISC/evid=636313316,2023-05-21T13:15:39.400000Z,37.9037,36.2738,5.3,2.2,kahramanmaras
smi:ISC/evid=636313317,2023-05-21T13:17:19.900000Z,37.9143,36.2142,5.6,2.0,kahramanmaras
smi:ISC/evid=636313318,2023-05-21T13:19:33.000000Z,37.908,36.271,7.5,3.1,kahramanmaras
smi:ISC/evid=636313319,2023-05-21T13:22:17.800000Z,37.9165,36.2853,15.6,1.9,kahramanmaras
smi:ISC/evid=636313320,2023-05-21T13:24:51.200000Z,37.9512,36.3263,23.1,1.7,kahramanmaras
smi:ISC/evid=636313321,2023-05-21T13:34:50.000000Z,37.927,36.334,7.0,1.8,kahramanmaras
smi:ISC/evid=636313324,2023-05-21T13:35:26.900000Z,37.88,36.3015,11.7,2.2,kahramanmaras
smi:ISC/evid=636313327,2023-05-21T13:36:04.800000Z,37.9323,36.2443,14.5,1.9,kahramanmaras
smi:ISC/evid=626234650,2023-05-21T13:41:42.560000Z,37.9152,36.2711,3.8021,3.38,kahramanmaras
smi:ISC/evid=626692027,2023-05-21T13:47:32.800000Z,39.2967,26.1195,9.4,2.5,aegean
smi:ISC/evid=642940494,2023-05-21T13:47:43.000000Z,37.818,36.201,7.0,1.8,kahramanmaras
smi:ISC/evid=636313328,2023-05-21T13:49:24.400000Z,37.9303,36.3103,7.8,2.1,kahramanmaras
smi:ISC/evid=636313329,2023-05-21T13:58:05.400000Z,37.9345,36.3158,16.7,1.8,kahramanmaras
smi:ISC/evid=636313330,2023-05-21T14:00:03.600000Z,37.9565,36.263,5.1,2.5,kahramanmaras
smi:ISC/evid=636313331,2023-05-21T14:02:27.300000Z,37.942,36.2473,3.2,1.8,kahramanmaras
smi:ISC/evid=636313332,2023-05-21T14:04:05.500000Z,38.2957,37.3737,3.4,1.8,kahramanmaras
smi:ISC/evid=636313333,2023-05-21T14:09:14.700000Z,37.926,36.3052,13.6,2.1,kahramanmaras
smi:ISC/evid=636313337,2023-05-21T14:11:31.300000Z,37.907,36.3282,17.1,1.7,kahramanmaras
smi:ISC/evid=636313338,2023-05-21T14:13:21.600000Z,37.9385,36.3175,5.3,1.8,kahramanmaras
smi:ISC/evid=636313339,2023-05-21T14:18:46.800000Z,37.8952,36.263,11.3,1.8,kahramanmaras
smi:ISC/evid=636313340,2023-05-21T14:20:30.200000Z,39.1757,28.0997,9.8,2.4,aegean
smi:ISC/evid=636313341,2023-05-21T14:21:45.900000Z,37.9162,36.2945,16.1,1.7,kahramanmaras
smi:ISC/evid=636313344,2023-05-21T14:22:20.200000Z,37.9342,36.2795,11.0,1.7,kahramanmaras
smi:ISC/evid=642940493,2023-05-21T14:24:48.000000Z,37.903,36.217,6.9,1.9,kahramanmaras
smi:ISC/evid=636313346,2023-05-21T14:29:30.900000Z,37.9328,36.2867,5.0,1.6,kahramanmaras
smi:ISC/evid=636313349,2023-05-21T14:40:51.500000Z,38.1095,36.5937,9.7,1.5,kahramanmaras
smi:ISC/evid=636313350,2023-05-21T14:49:27.100000Z,37.9097,36.2907,2.8,1.7,kahramanmaras
smi:ISC/evid=636313351,2023-05-21T14:52:36.600000Z,37.9197,36.2617,13.6,1.5,kahramanmaras
smi:ISC/evid=636313352,2023-05-21T14:58:13.100000Z,37.9413,36.2688,19.9,1.9,kahramanmaras
smi:ISC/evid=636313357,2023-05-21T15:10:27.000000Z,37.559,37.207,7.0,1.7,kahramanmaras
smi:ISC/evid=642940492,2023-05-21T15:12:34.000000Z,37.807,36.148,7.0,1.9,kahramanmaras
smi:ISC/evid=636313358,2023-05-21T15:20:02.700000Z,37.8742,36.2733,6.4,1.6,kahramanmaras
smi:ISC/evid=636313359,2023-05-21T15:22:50.900000Z,38.1078,36.718,7.4,1.5,kahramanmaras
smi:ISC/evid=636313360,2023-05-21T15:28:06.000000Z,37.935,36.29,7.1,2.9,kahramanmaras
smi:ISC/evid=636313361,2023-05-21T15:30:00.800000Z,37.698,36.2878,6.5,2.0,kahramanmaras
smi:ISC/evid=642940488,2023-05-21T15:31:05.000000Z,37.219,36.743,7.0,1.8,kahramanmaras
smi:ISC/evid=636313362,2023-05-21T15:31:20.200000Z,37.935,36.2713,1.6,1.7,kahramanmaras
smi:ISC/evid=636313364,2023-05-21T15:45:56.000000Z,37.852,36.252,7.0,1.6,kahramanmaras
smi:ISC/evid=636313365,2023-05-21T15:48:20.000000Z,37.883,36.437,7.0,2.2,kahramanmaras
smi:ISC/evid=636313367,2023-05-21T15:54:33.900000Z,37.9322,36.2588,12.8,1.7,kahramanmaras
smi:ISC/evid=636313368,2023-05-21T16:03:37.600000Z,37.9368,36.2742,20.7,2.2,kahramanmaras
smi:ISC/evid=636313372,2023-05-21T16:21:20.800000Z,37.9253,36.2845,6.5,1.8,kahramanmaras
smi:ISC/evid=636313375,2023-05-21T16:21:44.700000Z,37.9698,36.226,13.8,1.7,kahramanmaras
smi:ISC/evid=636313378,2023-05-21T16:22:13.100000Z,37.9493,36.3228,14.3,1.5,kahramanmaras
smi:ISC/evid=636313380,2023-05-21T16:31:51.200000Z,37.915,36.2847,5.4,1.6,kahramanmaras
smi:ISC/evid=636313381,2023-05-21T16:37:09.800000Z,37.9512,36.2572,5.0,1.7,kahramanmaras
smi:ISC/evid=636313384,2023-05-21T16:37:47.900000Z,37.918,36.2725,13.0,1.6,kahramanmaras
smi:ISC/evid=636313386,2023-05-21T16:44:45.700000Z,37.9528,36.3037,4.5,2.0,kahramanmaras
smi:ISC/evid=636313388,2023-05-21T16:48:34.400000Z,37.9265,36.2127,5.0,2.0,kahramanmaras
smi:ISC/evid=626234658,2023-05-21T16:57:27.890000Z,37.9112,36.2016,0.6125,3.7,kahramanmaras
smi:ISC/evid=636313392,2023-05-21T17:16:42.100000Z,37.9585,36.2843,7.6,1.5,kahramanmaras
smi:ISC/evid=636313395,2023-05-21T17:27:27.700000Z,37.9032,36.2742,6.5,1.9,kahramanmaras
smi:ISC/evid=636313396,2023-05-21T17:29:18.000000Z,37.4152,36.6617,6.4,1.6,kahramanmaras
smi:ISC/evid=636313400,2023-05-21T18:00:14.100000Z,37.9047,36.27,11.4,1.5,kahramanmaras
smi:ISC/evid=636313401,2023-05-21T18:02:00.000000Z,37.869,36.222,0.6,2.1,kahramanmaras
smi:ISC/evid=636313402,2023-05-21T18:03:03.100000Z,37.9523,36.1898,5.0,1.6,kahramanmaras
smi:ISC/evid=636313405,2023-05-21T18:03:22.300000Z,37.87,36.3108,24.5,1.6,kahramanmaras
smi:ISC/evid=636313407,2023-05-21T18:16:35.000000Z,37.896,36.28,7.0,2.0,kahramanmaras
smi:ISC/evid=636313408,2023-05-21T18:19:08.500000Z,37.992,36.3268,2.3,1.8,kahramanmaras
smi:ISC/evid=636313409,2023-05-21T18:21:43.800000Z,38.0202,36.644,27.9,1.5,kahramanmaras
smi:ISC/evid=636313416,2023-05-21T18:47:03.000000Z,38.438,37.553,7.0,2.5,kahramanmaras
smi:ISC/evid=636313417,2023-05-21T18:49:27.500000Z,40.836,27.747,12.6,2.4,marmara
smi:ISC/evid=636313418,2023-05-21T18:51:00.000000Z,37.9565,36.2575,2.3,1.7,kahramanmaras
smi:ISC/evid=636313419,2023-05-21T18:52:09.000000Z,38.439,39.206,9.2,1.6,eastern_anatolia
smi:ISC/evid=636313421,2023-05-21T18:55:13.000000Z,37.9417,36.2967,10.2,1.9,kahramanmaras
smi:ISC/evid=626234667,2023-05-21T18:56:18.020000Z,37.769,36.3861,10.0,3.65,kahramanmaras
smi:ISC/evid=636313422,2023-05-21T19:04:51.300000Z,37.8852,36.2563,1.5,2.6,kahramanmaras
smi:ISC/evid=636313423,2023-05-21T19:07:31.400000Z,37.9525,36.2817,5.8,1.7,kahramanmaras
smi:ISC/evid=636313424,2023-05-21T19:11:58.300000Z,37.9232,36.3005,4.7,1.6,kahramanmaras
smi:ISC/evid=636313425,2023-05-21T19:13:04.000000Z,38.436,37.544,7.0,2.4,kahramanmaras
smi:ISC/evid=636313429,2023-05-21T19:29:19.300000Z,38.0872,36.529,8.1,1.5,kahramanmaras
smi:ISC/evid=636313430,2023-05-21T19:37:12.000000Z,38.2558,37.2783,3.5,1.6,kahramanmaras
smi:ISC/evid=636313433,2023-05-21T19:50:54.000000Z,38.13,36.887,7.1,2.4,kahramanmaras
smi:ISC/evid=636313434,2023-05-21T19:57:41.100000Z,37.878,36.2768,4.9,1.7,kahramanmaras
smi:ISC/evid=636313435,2023-05-21T20:03:46.000000Z,37.288,36.987,7.0,1.5,kahramanmaras
smi:ISC/evid=636313437,2023-05-21T20:12:40.000000Z,37.779,36.39,7.0,1.7,kahramanmaras
smi:ISC/evid=626190691,2023-05-21T20:16:22.570000Z,37.9046,36.249,3.1994000000000002,3.97,kahramanmaras
smi:ISC/evid=636313438,2023-05-21T20:20:29.000000Z,37.864,36.227,7.0,1.6,kahramanmaras
smi:ISC/evid=636313439,2023-05-21T20:22:53.500000Z,38.2495,37.3215,8.3,1.6,kahramanmaras
smi:ISC/evid=643154036,2023-05-21T20:22:58.000000Z,37.858,36.188,7.0,1.5,kahramanmaras
smi:ISC/evid=636313441,2023-05-21T20:25:08.100000Z,37.7645,27.1263,6.6,1.5,aegean
smi:ISC/evid=636313442,2023-05-21T20:38:56.200000Z,37.7923,36.2567,13.6,1.8,kahramanmaras
smi:ISC/evid=636313443,2023-05-21T20:44:09.400000Z,38.3008,37.256,11.3,1.6,kahramanmaras
smi:ISC/evid=636313444,2023-05-21T20:55:27.000000Z,37.8947,36.2525,5.0,1.7,kahramanmaras
smi:ISC/evid=642940471,2023-05-21T21:27:54.000000Z,38.274,37.796,7.0,1.5,kahramanmaras
smi:ISC/evid=636313451,2023-05-21T21:46:03.000000Z,37.9115,36.2603,11.3,1.6,kahramanmaras
smi:ISC/evid=642940470,2023-05-21T21:50:30.000000Z,38.109,37.58,7.0,1.5,kahramanmaras
smi:ISC/evid=642940468,2023-05-21T21:52:25.000000Z,38.368,26.818,7.0,2.0,aegean
smi:ISC/evid=636313452,2023-05-21T21:52:32.000000Z,37.734,27.177,13.4,2.2,aegean
smi:ISC/evid=636313453,2023-05-21T21:54:28.800000Z,37.9452,36.306,2.9,2.0,kahramanmaras
smi:ISC/evid=636313454,2023-05-21T22:01:00.000000Z,37.858,36.241,8.9,2.2,kahramanmaras
smi:ISC/evid=636313455,2023-05-21T22:17:38.300000Z,37.9535,36.2327,5.0,2.0,kahramanmaras
smi:ISC/evid=636313458,2023-05-21T22:28:59.200000Z,37.888,36.5385,1.8,2.2,kahramanmaras
smi:ISC/evid=636313459,2023-05-21T22:31:21.000000Z,40.224,29.054,11.1,1.8,marmara
smi:ISC/evid=642940463,2023-05-21T22:40:31.900000Z,37.885,36.1872,4.1,1.8,kahramanmaras
smi:ISC/evid=636313463,2023-05-21T22:46:48.900000Z,37.8358,36.3093,7.4,1.7,kahramanmaras
smi:ISC/evid=636313464,2023-05-21T22:47:56.500000Z,37.9587,36.3335,3.2,1.8,kahramanmaras
smi:ISC/evid=636313475,2023-05-22T00:11:59.800000Z,37.9108,26.8008,10.0,1.9,aegean
smi:ISC/evid=626692036,2023-05-22T01:23:55.100000Z,38.6213,27.0695,12.8,3.0,aegean
smi:ISC/evid=636313501,2023-05-22T04:20:10.000000Z,40.19,31.737,7.0,2.1,central_anatolia
smi:ISC/evid=642276666,2023-05-22T05:05:09.800000Z,39.3452,26.1305,12.6,1.9,aegean
smi:ISC/evid=636313512,2023-05-22T05:34:22.000000Z,38.425,26.825,7.0,2.2,aegean
