filename,station,event_id,magnitude,mag_band,t_start,t_origin,status
small_KO.KMRS_626759343.npz,KO.KMRS,626759343,1.2,M1.0-1.5,2023-03-16T21:10:22.900000Z,2023-03-16T21:10:52.900000Z,ok
small_KO.KOZT_642731486.npz,KO.KOZT,642731486,1.2,M1.0-1.5,2023-04-13T18:05:58.000000Z,2023-04-13T18:06:28.000000Z,ok
small_KO.KMRS_642731486.npz,KO.KMRS,642731486,1.2,M1.0-1.5,2023-04-13T18:05:58.000000Z,2023-04-13T18:06:28.000000Z,ok
small_KO.KOZT_636311420.npz,KO.KOZT,636311420,1.2,M1.0-1.5,2023-05-10T22:56:52.500000Z,2023-05-10T22:57:22.500000Z,ok
small_KO.KMRS_636311420.npz,KO.KMRS,636311420,1.2,M1.0-1.5,2023-05-10T22:56:52.500000Z,2023-05-10T22:57:22.500000Z,ok
small_KO.KOZT_642876486.npz,KO.KOZT,642876486,1.1,M1.0-1.5,2023-03-24T09:52:39.000000Z,2023-03-24T09:53:09.000000Z,ok
small_KO.KMRS_642876486.npz,KO.KMRS,642876486,1.1,M1.0-1.5,2023-03-24T09:52:39.000000Z,2023-03-24T09:53:09.000000Z,ok
small_KO.KOZT_642877372.npz,KO.KOZT,642877372,1.4,M1.0-1.5,2023-03-28T19:42:12.000000Z,2023-03-28T19:42:42.000000Z,ok
small_KO.KMRS_642877372.npz,KO.KMRS,642877372,1.4,M1.0-1.5,2023-03-28T19:42:12.000000Z,2023-03-28T19:42:42.000000Z,ok
small_KO.KOZT_642691581.npz,KO.KOZT,642691581,1.2,M1.0-1.5,2023-02-15T05:12:42.000000Z,2023-02-15T05:13:12.000000Z,ok
small_KO.KMRS_642691581.npz,KO.KMRS,642691581,1.2,M1.0-1.5,2023-02-15T05:12:42.000000Z,2023-02-15T05:13:12.000000Z,"fail: No data available for request.
HTTP Status code: 204
Detailed response of server"
small_KO.KOZT_642730118.npz,KO.KOZT,642730118,1.3,M1.0-1.5,2023-04-04T02:27:33.000000Z,2023-04-04T02:28:03.000000Z,ok
small_KO.KMRS_642730118.npz,KO.KMRS,642730118,1.3,M1.0-1.5,2023-04-04T02:27:33.000000Z,2023-04-04T02:28:03.000000Z,ok
small_KO.KOZT_642870680.npz,KO.KOZT,642870680,1.2,M1.0-1.5,2023-03-03T17:24:58.000000Z,2023-03-03T17:25:28.000000Z,ok
small_KO.KMRS_642870680.npz,KO.KMRS,642870680,1.2,M1.0-1.5,2023-03-03T17:24:58.000000Z,2023-03-03T17:25:28.000000Z,fail: Gap fraction 0.35 > 0.05
small_KO.KOZT_636320033.npz,KO.KOZT,636320033,1.4,M1.0-1.5,2023-07-03T10:37:02.400000Z,2023-07-03T10:37:32.400000Z,ok
small_KO.KMRS_636320033.npz,KO.KMRS,636320033,1.4,M1.0-1.5,2023-07-03T10:37:02.400000Z,2023-07-03T10:37:32.400000Z,"fail: Missing channels: ['HHZ', 'HHN']"
small_KO.KOZT_636318971.npz,KO.KOZT,636318971,1.4,M1.0-1.5,2023-06-25T22:50:50.400000Z,2023-06-25T22:51:20.400000Z,ok
small_KO.KMRS_636318971.npz,KO.KMRS,636318971,1.4,M1.0-1.5,2023-06-25T22:50:50.400000Z,2023-06-25T22:51:20.400000Z,ok
small_KO.KOZT_636321449.npz,KO.KOZT,636321449,1.5,M1.0-1.5,2023-07-16T02:39:35.600000Z,2023-07-16T02:40:05.600000Z,ok
small_KO.KMRS_636321449.npz,KO.KMRS,636321449,1.5,M1.0-1.5,2023-07-16T02:39:35.600000Z,2023-07-16T02:40:05.600000Z,ok
small_KO.KOZT_626666518.npz,KO.KOZT,626666518,1.5,M1.0-1.5,2023-02-14T18:28:07.800000Z,2023-02-14T18:28:37.800000Z,ok
small_KO.KMRS_626666518.npz,KO.KMRS,626666518,1.5,M1.0-1.5,2023-02-14T18:28:07.800000Z,2023-02-14T18:28:37.800000Z,"fail: No data available for request.
HTTP Status code: 204
Detailed response of server"
small_KO.KOZT_642872630.npz,KO.KOZT,642872630,1.5,M1.0-1.5,2023-03-09T22:14:38.000000Z,2023-03-09T22:15:08.000000Z,ok
small_KO.KMRS_642872630.npz,KO.KMRS,642872630,1.5,M1.0-1.5,2023-03-09T22:14:38.000000Z,2023-03-09T22:15:08.000000Z,ok
small_KO.KOZT_642739841.npz,KO.KOZT,642739841,1.5,M1.0-1.5,2023-02-20T02:54:24.000000Z,2023-02-20T02:54:54.000000Z,ok
small_KO.KMRS_642739841.npz,KO.KMRS,642739841,1.5,M1.0-1.5,2023-02-20T02:54:24.000000Z,2023-02-20T02:54:54.000000Z,ok
small_KO.KOZT_642696114.npz,KO.KOZT,642696114,1.1,M1.0-1.5,2023-02-28T19:01:23.000000Z,2023-02-28T19:01:53.000000Z,ok
small_KO.KMRS_642696114.npz,KO.KMRS,642696114,1.1,M1.0-1.5,2023-02-28T19:01:23.000000Z,2023-02-28T19:01:53.000000Z,ok
small_KO.KOZT_642875990.npz,KO.KOZT,642875990,1.5,M1.0-1.5,2023-03-21T01:43:09.000000Z,2023-03-21T01:43:39.000000Z,ok
small_KO.KMRS_642875990.npz,KO.KMRS,642875990,1.5,M1.0-1.5,2023-03-21T01:43:09.000000Z,2023-03-21T01:43:39.000000Z,ok
small_KO.KOZT_642692290.npz,KO.KOZT,642692290,1.4,M1.0-1.5,2023-02-17T11:29:31.000000Z,2023-02-17T11:30:01.000000Z,ok
small_KO.KMRS_642692290.npz,KO.KMRS,642692290,1.4,M1.0-1.5,2023-02-17T11:29:31.000000Z,2023-02-17T11:30:01.000000Z,ok
small_KO.KOZT_636314295.npz,KO.KOZT,636314295,1.2,M1.0-1.5,2023-05-26T23:52:16.100000Z,2023-05-26T23:52:46.100000Z,ok
small_KO.KMRS_636314295.npz,KO.KMRS,636314295,1.2,M1.0-1.5,2023-05-26T23:52:16.100000Z,2023-05-26T23:52:46.100000Z,ok
small_KO.KOZT_642872507.npz,KO.KOZT,642872507,1.5,M1.0-1.5,2023-03-09T00:15:22.000000Z,2023-03-09T00:15:52.000000Z,ok
small_KO.KMRS_642872507.npz,KO.KMRS,642872507,1.5,M1.0-1.5,2023-03-09T00:15:22.000000Z,2023-03-09T00:15:52.000000Z,fail: Gap fraction 0.18 > 0.05
small_KO.KOZT_626762361.npz,KO.KOZT,626762361,1.5,M1.0-1.5,2023-03-25T22:37:03.700000Z,2023-03-25T22:37:33.700000Z,ok
small_KO.KMRS_626762361.npz,KO.KMRS,626762361,1.5,M1.0-1.5,2023-03-25T22:37:03.700000Z,2023-03-25T22:37:33.700000Z,ok
small_KO.KOZT_642870093.npz,KO.KOZT,642870093,1.4,M1.0-1.5,2023-03-01T17:18:42.000000Z,2023-03-01T17:19:12.000000Z,ok
small_KO.KMRS_642870093.npz,KO.KMRS,642870093,1.4,M1.0-1.5,2023-03-01T17:18:42.000000Z,2023-03-01T17:19:12.000000Z,ok
small_KO.KOZT_626662229.npz,KO.KOZT,626662229,1.5,M1.0-1.5,2023-02-08T01:00:04.100000Z,2023-02-08T01:00:34.100000Z,ok
small_KO.KMRS_626662229.npz,KO.KMRS,626662229,1.5,M1.0-1.5,2023-02-08T01:00:04.100000Z,2023-02-08T01:00:34.100000Z,ok
small_KO.KOZT_636321930.npz,KO.KOZT,636321930,1.5,M1.0-1.5,2023-07-22T00:10:30.000000Z,2023-07-22T00:11:00.000000Z,ok
small_KO.KMRS_636321930.npz,KO.KMRS,636321930,1.5,M1.0-1.5,2023-07-22T00:10:30.000000Z,2023-07-22T00:11:00.000000Z,fail: Missing channels: ['HHN']
small_KO.KOZT_636312184.npz,KO.KOZT,636312184,1.3,M1.0-1.5,2023-05-15T03:31:23.100000Z,2023-05-15T03:31:53.100000Z,ok
small_KO.KMRS_636312184.npz,KO.KMRS,636312184,1.3,M1.0-1.5,2023-05-15T03:31:23.100000Z,2023-05-15T03:31:53.100000Z,ok
small_KO.KOZT_626673996.npz,KO.KOZT,626673996,1.3,M1.0-1.5,2023-02-28T14:17:07.000000Z,2023-02-28T14:17:37.000000Z,ok
small_KO.KMRS_626673996.npz,KO.KMRS,626673996,1.3,M1.0-1.5,2023-02-28T14:17:07.000000Z,2023-02-28T14:17:37.000000Z,"fail: Missing channels: ['HHZ', 'HHN']"
small_KO.KOZT_626671890.npz,KO.KOZT,626671890,1.2,M1.0-1.5,2023-02-24T13:27:12.000000Z,2023-02-24T13:27:42.000000Z,ok
small_KO.KMRS_626671890.npz,KO.KMRS,626671890,1.2,M1.0-1.5,2023-02-24T13:27:12.000000Z,2023-02-24T13:27:42.000000Z,ok
small_KO.KOZT_626762998.npz,KO.KOZT,626762998,1.5,M1.0-1.5,2023-03-28T02:39:33.800000Z,2023-03-28T02:40:03.800000Z,ok
small_KO.KMRS_626762998.npz,KO.KMRS,626762998,1.5,M1.0-1.5,2023-03-28T02:39:33.800000Z,2023-03-28T02:40:03.800000Z,fail: Gap fraction 0.25 > 0.05
small_KO.KOZT_636304439.npz,KO.KOZT,636304439,1.4,M1.0-1.5,2023-04-08T22:55:01.700000Z,2023-04-08T22:55:31.700000Z,ok
small_KO.KMRS_636304439.npz,KO.KMRS,636304439,1.4,M1.0-1.5,2023-04-08T22:55:01.700000Z,2023-04-08T22:55:31.700000Z,ok
small_KO.KOZT_626761298.npz,KO.KOZT,626761298,1.1,M1.0-1.5,2023-03-22T20:53:33.900000Z,2023-03-22T20:54:03.900000Z,ok
small_KO.KMRS_626761298.npz,KO.KMRS,626761298,1.1,M1.0-1.5,2023-03-22T20:53:33.900000Z,2023-03-22T20:54:03.900000Z,ok
small_KO.KOZT_642940574.npz,KO.KOZT,642940574,1.4,M1.0-1.5,2023-05-22T22:12:33.000000Z,2023-05-22T22:13:03.000000Z,ok
small_KO.KMRS_642940574.npz,KO.KMRS,642940574,1.4,M1.0-1.5,2023-05-22T22:12:33.000000Z,2023-05-22T22:13:03.000000Z,ok
small_KO.KOZT_636307388.npz,KO.KOZT,636307388,1.3,M1.0-1.5,2023-04-21T23:35:55.900000Z,2023-04-21T23:36:25.900000Z,ok
small_KO.KMRS_636307388.npz,KO.KMRS,636307388,1.3,M1.0-1.5,2023-04-21T23:35:55.900000Z,2023-04-21T23:36:25.900000Z,fail: Gap fraction 0.17 > 0.05
small_KO.KOZT_626672260.npz,KO.KOZT,626672260,1.4,M1.0-1.5,2023-02-25T05:47:44.100000Z,2023-02-25T05:48:14.100000Z,ok
small_KO.KMRS_626672260.npz,KO.KMRS,626672260,1.4,M1.0-1.5,2023-02-25T05:47:44.100000Z,2023-02-25T05:48:14.100000Z,ok
small_KO.KOZT_626757205.npz,KO.KOZT,626757205,1.1,M1.0-1.5,2023-03-11T01:44:43.000000Z,2023-03-11T01:45:13.000000Z,ok
small_KO.KMRS_626757205.npz,KO.KMRS,626757205,1.1,M1.0-1.5,2023-03-11T01:44:43.000000Z,2023-03-11T01:45:13.000000Z,ok
small_KO.KOZT_626669528.npz,KO.KOZT,626669528,1.5,M1.0-1.5,2023-02-20T11:03:46.800000Z,2023-02-20T11:04:16.800000Z,ok
small_KO.KMRS_626669528.npz,KO.KMRS,626669528,1.5,M1.0-1.5,2023-02-20T11:03:46.800000Z,2023-02-20T11:04:16.800000Z,ok
small_KO.KOZT_636311945.npz,KO.KOZT,636311945,1.4,M1.0-1.5,2023-05-13T22:40:00.500000Z,2023-05-13T22:40:30.500000Z,ok
small_KO.KMRS_636311945.npz,KO.KMRS,636311945,1.4,M1.0-1.5,2023-05-13T22:40:00.500000Z,2023-05-13T22:40:30.500000Z,fail: Missing channels: ['HHE']
small_KO.KOZT_636309458.npz,KO.KOZT,636309458,1.5,M1.0-1.5,2023-04-30T21:41:35.000000Z,2023-04-30T21:42:05.000000Z,ok
small_KO.KMRS_636309458.npz,KO.KMRS,636309458,1.5,M1.0-1.5,2023-04-30T21:41:35.000000Z,2023-04-30T21:42:05.000000Z,ok
small_KO.KOZT_636322406.npz,KO.KOZT,636322406,1.4,M1.0-1.5,2023-07-26T00:24:30.300000Z,2023-07-26T00:25:00.300000Z,ok
small_KO.KMRS_636322406.npz,KO.KMRS,636322406,1.4,M1.0-1.5,2023-07-26T00:24:30.300000Z,2023-07-26T00:25:00.300000Z,ok
small_KO.KOZT_643044084.npz,KO.KOZT,643044084,1.5,M1.0-1.5,2023-03-21T04:02:52.000000Z,2023-03-21T04:03:22.000000Z,ok
small_KO.KMRS_643044084.npz,KO.KMRS,643044084,1.5,M1.0-1.5,2023-03-21T04:02:52.000000Z,2023-03-21T04:03:22.000000Z,ok
small_KO.KOZT_636307445.npz,KO.KOZT,636307445,1.4,M1.0-1.5,2023-04-22T02:30:26.700000Z,2023-04-22T02:30:56.700000Z,ok
small_KO.KMRS_636307445.npz,KO.KMRS,636307445,1.4,M1.0-1.5,2023-04-22T02:30:26.700000Z,2023-04-22T02:30:56.700000Z,fail: Gap fraction 0.30 > 0.05
small_KO.KOZT_626764048.npz,KO.KOZT,626764048,1.3,M1.0-1.5,2023-03-31T22:02:12.000000Z,2023-03-31T22:02:42.000000Z,ok
small_KO.KMRS_626764048.npz,KO.KMRS,626764048,1.3,M1.0-1.5,2023-03-31T22:02:12.000000Z,2023-03-31T22:02:42.000000Z,fail: Gap fraction 0.77 > 0.05
small_KO.KOZT_626760649.npz,KO.KOZT,626760649,1.4,M1.0-1.5,2023-03-20T16:42:19.900000Z,2023-03-20T16:42:49.900000Z,ok
small_KO.KMRS_626760649.npz,KO.KMRS,626760649,1.4,M1.0-1.5,2023-03-20T16:42:19.900000Z,2023-03-20T16:42:49.900000Z,fail: Gap fraction 0.25 > 0.05
small_KO.KOZT_626757244.npz,KO.KOZT,626757244,1.4,M1.0-1.5,2023-03-11T02:46:53.800000Z,2023-03-11T02:47:23.800000Z,ok
small_KO.KMRS_626757244.npz,KO.KMRS,626757244,1.4,M1.0-1.5,2023-03-11T02:46:53.800000Z,2023-03-11T02:47:23.800000Z,fail: Gap fraction 0.08 > 0.05
small_KO.KOZT_642731481.npz,KO.KOZT,642731481,1.5,M1.0-1.5,2023-04-13T18:57:03.400000Z,2023-04-13T18:57:33.400000Z,ok
small_KO.KMRS_642731481.npz,KO.KMRS,642731481,1.5,M1.0-1.5,2023-04-13T18:57:03.400000Z,2023-04-13T18:57:33.400000Z,fail: Gap fraction 0.49 > 0.05
small_KO.KOZT_636311983.npz,KO.KOZT,636311983,1.4,M1.0-1.5,2023-05-14T02:32:50.200000Z,2023-05-14T02:33:20.200000Z,ok
small_KO.KMRS_636311983.npz,KO.KMRS,636311983,1.4,M1.0-1.5,2023-05-14T02:32:50.200000Z,2023-05-14T02:33:20.200000Z,ok
small_KO.KOZT_642695067.npz,KO.KOZT,642695067,1.3,M1.0-1.5,2023-02-25T12:45:52.000000Z,2023-02-25T12:46:22.000000Z,ok
small_KO.KMRS_642695067.npz,KO.KMRS,642695067,1.3,M1.0-1.5,2023-02-25T12:45:52.000000Z,2023-02-25T12:46:22.000000Z,ok
small_KO.KOZT_636303410.npz,KO.KOZT,636303410,1.5,M1.0-1.5,2023-04-04T00:04:59.000000Z,2023-04-04T00:05:29.000000Z,ok
small_KO.KMRS_636303410.npz,KO.KMRS,636303410,1.5,M1.0-1.5,2023-04-04T00:04:59.000000Z,2023-04-04T00:05:29.000000Z,fail: Gap fraction 0.42 > 0.05
small_KO.KOZT_626669886.npz,KO.KOZT,626669886,1.2,M1.0-1.5,2023-02-21T01:41:17.000000Z,2023-02-21T01:41:47.000000Z,ok
small_KO.KMRS_626669886.npz,KO.KMRS,626669886,1.2,M1.0-1.5,2023-02-21T01:41:17.000000Z,2023-02-21T01:41:47.000000Z,fail: Missing channels: ['HHZ']
small_KO.KOZT_626753818.npz,KO.KOZT,626753818,1.3,M1.0-1.5,2023-03-02T19:30:19.000000Z,2023-03-02T19:30:49.000000Z,ok
small_KO.KMRS_626753818.npz,KO.KMRS,626753818,1.3,M1.0-1.5,2023-03-02T19:30:19.000000Z,2023-03-02T19:30:49.000000Z,ok
small_KO.KOZT_636304083.npz,KO.KOZT,636304083,1.4,M1.0-1.5,2023-04-07T08:20:07.500000Z,2023-04-07T08:20:37.500000Z,ok
small_KO.KMRS_636304083.npz,KO.KMRS,636304083,1.4,M1.0-1.5,2023-04-07T08:20:07.500000Z,2023-04-07T08:20:37.500000Z,ok
small_KO.KOZT_636316440.npz,KO.KOZT,636316440,1.2,M1.0-1.5,2023-06-09T00:13:53.700000Z,2023-06-09T00:14:23.700000Z,ok
small_KO.KMRS_636316440.npz,KO.KMRS,636316440,1.2,M1.0-1.5,2023-06-09T00:13:53.700000Z,2023-06-09T00:14:23.700000Z,ok
small_KO.KOZT_626760973.npz,KO.KOZT,626760973,1.4,M1.0-1.5,2023-03-21T16:48:58.400000Z,2023-03-21T16:49:28.400000Z,ok
small_KO.KMRS_626760973.npz,KO.KMRS,626760973,1.4,M1.0-1.5,2023-03-21T16:48:58.400000Z,2023-03-21T16:49:28.400000Z,ok
small_KO.KOZT_642730739.npz,KO.KOZT,642730739,1.4,M1.0-1.5,2023-04-08T00:16:46.000000Z,2023-04-08T00:17:16.000000Z,ok
small_KO.KMRS_642730739.npz,KO.KMRS,642730739,1.4,M1.0-1.5,2023-04-08T00:16:46.000000Z,2023-04-08T00:17:16.000000Z,ok
small_KO.KOZT_642965888.npz,KO.KOZT,642965888,1.3,M1.0-1.5,2023-04-17T02:30:34.000000Z,2023-04-17T02:31:04.000000Z,ok
small_KO.KMRS_642965888.npz,KO.KMRS,642965888,1.3,M1.0-1.5,2023-04-17T02:30:34.000000Z,2023-04-17T02:31:04.000000Z,ok
small_KO.KOZT_626754370.npz,KO.KOZT,626754370,1.3,M1.0-1.5,2023-03-03T21:00:43.000000Z,2023-03-03T21:01:13.000000Z,ok
small_KO.KMRS_626754370.npz,KO.KMRS,626754370,1.3,M1.0-1.5,2023-03-03T21:00:43.000000Z,2023-03-03T21:01:13.000000Z,ok
small_KO.KOZT_636302860.npz,KO.KOZT,636302860,1.3,M1.0-1.5,2023-04-01T23:19:42.500000Z,2023-04-01T23:20:12.500000Z,ok
small_KO.KMRS_636302860.npz,KO.KMRS,636302860,1.3,M1.0-1.5,2023-04-01T23:19:42.500000Z,2023-04-01T23:20:12.500000Z,ok
small_KO.KOZT_642882825.npz,KO.KOZT,642882825,1.2,M1.0-1.5,2023-03-22T11:26:04.000000Z,2023-03-22T11:26:34.000000Z,ok
small_KO.KMRS_642882825.npz,KO.KMRS,642882825,1.2,M1.0-1.5,2023-03-22T11:26:04.000000Z,2023-03-22T11:26:34.000000Z,ok
small_KO.KOZT_626666718.npz,KO.KOZT,626666718,1.4,M1.0-1.5,2023-02-15T03:25:03.100000Z,2023-02-15T03:25:33.100000Z,ok
small_KO.KMRS_626666718.npz,KO.KMRS,626666718,1.4,M1.0-1.5,2023-02-15T03:25:03.100000Z,2023-02-15T03:25:33.100000Z,"fail: No data available for request.
HTTP Status code: 204
Detailed response of server"
small_KO.KOZT_642872417.npz,KO.KOZT,642872417,1.5,M1.0-1.5,2023-03-08T17:02:35.000000Z,2023-03-08T17:03:05.000000Z,ok
small_KO.KMRS_642872417.npz,KO.KMRS,642872417,1.5,M1.0-1.5,2023-03-08T17:02:35.000000Z,2023-03-08T17:03:05.000000Z,fail: Gap fraction 0.87 > 0.05
small_KO.KOZT_642939013.npz,KO.KOZT,642939013,1.3,M1.0-1.5,2023-05-07T17:15:49.000000Z,2023-05-07T17:16:19.000000Z,"fail: No data available for request.
HTTP Status code: 204
Detailed response of server"
small_KO.KMRS_642939013.npz,KO.KMRS,642939013,1.3,M1.0-1.5,2023-05-07T17:15:49.000000Z,2023-05-07T17:16:19.000000Z,ok
small_KO.KOZT_636303254.npz,KO.KOZT,636303254,1.5,M1.0-1.5,2023-04-03T18:25:47.000000Z,2023-04-03T18:26:17.000000Z,ok
small_KO.KMRS_636303254.npz,KO.KMRS,636303254,1.5,M1.0-1.5,2023-04-03T18:25:47.000000Z,2023-04-03T18:26:17.000000Z,ok
small_KO.KOZT_626763961.npz,KO.KOZT,626763961,1.5,M1.0-1.5,2023-03-31T13:09:00.400000Z,2023-03-31T13:09:30.400000Z,ok
small_KO.KMRS_626763961.npz,KO.KMRS,626763961,1.5,M1.0-1.5,2023-03-31T13:09:00.400000Z,2023-03-31T13:09:30.400000Z,fail: Gap fraction 0.48 > 0.05
small_KO.KOZT_626754206.npz,KO.KOZT,626754206,1.4,M1.0-1.5,2023-03-03T10:15:18.700000Z,2023-03-03T10:15:48.700000Z,ok
small_KO.KMRS_626754206.npz,KO.KMRS,626754206,1.4,M1.0-1.5,2023-03-03T10:15:18.700000Z,2023-03-03T10:15:48.700000Z,ok
small_KO.KOZT_626753551.npz,KO.KOZT,626753551,1.5,M1.0-1.5,2023-03-02T06:54:51.300000Z,2023-03-02T06:55:21.300000Z,ok
small_KO.KMRS_626753551.npz,KO.KMRS,626753551,1.5,M1.0-1.5,2023-03-02T06:54:51.300000Z,2023-03-02T06:55:21.300000Z,fail: Gap fraction 0.99 > 0.05
small_KO.KOZT_642695624.npz,KO.KOZT,642695624,1.3,M1.0-1.5,2023-02-26T22:03:10.000000Z,2023-02-26T22:03:40.000000Z,ok
small_KO.KMRS_642695624.npz,KO.KMRS,642695624,1.3,M1.0-1.5,2023-02-26T22:03:10.000000Z,2023-02-26T22:03:40.000000Z,ok
small_KO.KOZT_636314778.npz,KO.KOZT,636314778,1.4,M1.0-1.5,2023-05-29T21:11:19.300000Z,2023-05-29T21:11:49.300000Z,ok
small_KO.KMRS_636314778.npz,KO.KMRS,636314778,1.4,M1.0-1.5,2023-05-29T21:11:19.300000Z,2023-05-29T21:11:49.300000Z,ok
small_KO.KOZT_636319824.npz,KO.KOZT,636319824,1.3,M1.0-1.5,2023-07-02T01:34:27.100000Z,2023-07-02T01:34:57.100000Z,ok
small_KO.KMRS_636319824.npz,KO.KMRS,636319824,1.3,M1.0-1.5,2023-07-02T01:34:27.100000Z,2023-07-02T01:34:57.100000Z,ok
small_KO.KOZT_626754627.npz,KO.KOZT,626754627,1.5,M1.0-1.5,2023-03-04T16:12:18.300000Z,2023-03-04T16:12:48.300000Z,ok
small_KO.KMRS_626754627.npz,KO.KMRS,626754627,1.5,M1.0-1.5,2023-03-04T16:12:18.300000Z,2023-03-04T16:12:48.300000Z,ok
small_KO.KOZT_636321747.npz,KO.KOZT,636321747,1.5,M1.0-1.5,2023-07-20T08:10:26.900000Z,2023-07-20T08:10:56.900000Z,ok
small_KO.KMRS_636321747.npz,KO.KMRS,636321747,1.5,M1.0-1.5,2023-07-20T08:10:26.900000Z,2023-07-20T08:10:56.900000Z,ok
small_KO.KOZT_643493412.npz,KO.KOZT,643493412,1.5,M1.0-1.5,2023-08-05T22:24:48.000000Z,2023-08-05T22:25:18.000000Z,ok
small_KO.KMRS_643493412.npz,KO.KMRS,643493412,1.5,M1.0-1.5,2023-08-05T22:24:48.000000Z,2023-08-05T22:25:18.000000Z,ok
small_KO.KOZT_626757535.npz,KO.KOZT,626757535,1.5,M1.0-1.5,2023-03-11T21:32:56.800000Z,2023-03-11T21:33:26.800000Z,ok
small_KO.KMRS_626757535.npz,KO.KMRS,626757535,1.5,M1.0-1.5,2023-03-11T21:32:56.800000Z,2023-03-11T21:33:26.800000Z,fail: Gap fraction 0.07 > 0.05
small_KO.KOZT_626669639.npz,KO.KOZT,626669639,1.5,M1.0-1.5,2023-02-20T15:25:09.800000Z,2023-02-20T15:25:39.800000Z,ok
small_KO.KMRS_626669639.npz,KO.KMRS,626669639,1.5,M1.0-1.5,2023-02-20T15:25:09.800000Z,2023-02-20T15:25:39.800000Z,ok
small_KO.KOZT_626669541.npz,KO.KOZT,626669541,1.4,M1.0-1.5,2023-02-20T11:41:16.800000Z,2023-02-20T11:41:46.800000Z,ok
small_KO.KMRS_626669541.npz,KO.KMRS,626669541,1.4,M1.0-1.5,2023-02-20T11:41:16.800000Z,2023-02-20T11:41:46.800000Z,fail: Missing channels: ['HHE']
small_KO.KOZT_636314515.npz,KO.KOZT,636314515,1.3,M1.0-1.5,2023-05-28T05:48:44.400000Z,2023-05-28T05:49:14.400000Z,ok
small_KO.KMRS_636314515.npz,KO.KMRS,636314515,1.3,M1.0-1.5,2023-05-28T05:48:44.400000Z,2023-05-28T05:49:14.400000Z,fail: Gap fraction 0.46 > 0.05
small_KO.KOZT_636313131.npz,KO.KOZT,636313131,1.5,M1.0-1.5,2023-05-20T03:49:44.600000Z,2023-05-20T03:50:14.600000Z,ok
small_KO.KMRS_636313131.npz,KO.KMRS,636313131,1.5,M1.0-1.5,2023-05-20T03:49:44.600000Z,2023-05-20T03:50:14.600000Z,ok
small_KO.KOZT_636310309.npz,KO.KOZT,636310309,1.5,M1.0-1.5,2023-05-04T18:45:20.900000Z,2023-05-04T18:45:50.900000Z,ok
small_KO.KMRS_636310309.npz,KO.KMRS,636310309,1.5,M1.0-1.5,2023-05-04T18:45:20.900000Z,2023-05-04T18:45:50.900000Z,ok
small_KO.KOZT_636306897.npz,KO.KOZT,636306897,1.4,M1.0-1.5,2023-04-20T03:10:30.600000Z,2023-04-20T03:11:00.600000Z,ok
small_KO.KMRS_636306897.npz,KO.KMRS,636306897,1.4,M1.0-1.5,2023-04-20T03:10:30.600000Z,2023-04-20T03:11:00.600000Z,ok
small_KO.KOZT_636320749.npz,KO.KOZT,636320749,1.5,M1.0-1.5,2023-07-09T09:03:16.000000Z,2023-07-09T09:03:46.000000Z,ok
small_KO.KMRS_636320749.npz,KO.KMRS,636320749,1.5,M1.0-1.5,2023-07-09T09:03:16.000000Z,2023-07-09T09:03:46.000000Z,ok
small_KO.KOZT_626754586.npz,KO.KOZT,626754586,1.3,M1.0-1.5,2023-03-04T13:19:19.500000Z,2023-03-04T13:19:49.500000Z,ok
small_KO.KMRS_626754586.npz,KO.KMRS,626754586,1.3,M1.0-1.5,2023-03-04T13:19:19.500000Z,2023-03-04T13:19:49.500000Z,ok
small_KO.KOZT_642877711.npz,KO.KOZT,642877711,1.5,M1.0-1.5,2023-03-30T16:15:24.000000Z,2023-03-30T16:15:54.000000Z,ok
small_KO.KMRS_642877711.npz,KO.KMRS,642877711,1.5,M1.0-1.5,2023-03-30T16:15:24.000000Z,2023-03-30T16:15:54.000000Z,ok
small_KO.KOZT_636309091.npz,KO.KOZT,636309091,1.3,M1.0-1.5,2023-04-29T04:06:38.900000Z,2023-04-29T04:07:08.900000Z,ok
small_KO.KMRS_636309091.npz,KO.KMRS,636309091,1.3,M1.0-1.5,2023-04-29T04:06:38.900000Z,2023-04-29T04:07:08.900000Z,ok
small_KO.KOZT_626758484.npz,KO.KOZT,626758484,1.5,M1.0-1.5,2023-03-14T14:03:57.100000Z,2023-03-14T14:04:27.100000Z,ok
small_KO.KMRS_626758484.npz,KO.KMRS,626758484,1.5,M1.0-1.5,2023-03-14T14:03:57.100000Z,2023-03-14T14:04:27.100000Z,ok
small_KO.KOZT_636317950.npz,KO.KOZT,636317950,1.4,M1.0-1.5,2023-06-18T11:20:30.400000Z,2023-06-18T11:21:00.400000Z,ok
small_KO.KMRS_636317950.npz,KO.KMRS,636317950,1.4,M1.0-1.5,2023-06-18T11:20:30.400000Z,2023-06-18T11:21:00.400000Z,ok
small_KO.KOZT_643178303.npz,KO.KOZT,643178303,1.4,M1.0-1.5,2023-06-09T20:54:18.000000Z,2023-06-09T20:54:48.000000Z,ok
small_KO.KMRS_643178303.npz,KO.KMRS,643178303,1.4,M1.0-1.5,2023-06-09T20:54:18.000000Z,2023-06-09T20:54:48.000000Z,ok
small_KO.KOZT_626667130.npz,KO.KOZT,626667130,1.4,M1.0-1.5,2023-02-16T00:45:03.000000Z,2023-02-16T00:45:33.000000Z,ok
